run_name,run_dir,n,reps,draws,nominal_coverage,signal_sd,scenario,n_inducing,pi_clip,estimand,kind,variant,target,method,reference_method,gp_mean_standardization,n_reps_complete,mean_predictive_mean_standardized_rmse,q95_predictive_mean_standardized_rmse,mean_predictive_cov_relative_frobenius,q95_predictive_cov_relative_frobenius,mean_standardized_mean_abs_diff,q95_standardized_mean_abs_diff,mean_sd_ratio,mean_abs_sd_ratio_error,q95_abs_sd_ratio_error,mean_ci_width_ratio,mean_abs_ci_width_ratio_error,q95_abs_ci_width_ratio_error,bias,absolute_bias,standardized_abs_bias,mean_abs_error,rmse,coverage,coverage_error,coverage_wilson_lower,coverage_wilson_upper,mean_ci_width,mean_posterior_sd,empirical_sd_posterior_mean,empirical_to_posterior_sd_ratio,abs_empirical_to_posterior_sd_ratio_error,pass_gp_mean,pass_gp_cov,pass_mean,pass_sd,pass_width,pass_coverage,pass_bias,passes_threshold
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,280,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.023930142530480873,0.060157380467668074,1.0094826813751319,0.011390000122819923,0.028174012901143908,1.0121731807135015,0.01935980848126655,0.05045760595114905,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,320,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.017393012998356716,0.046687030209952615,1.005661316976697,0.00900045993744513,0.02208678203956568,1.0073981047458471,0.016238768259917144,0.03831751786346329,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,400,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.011294024514281596,0.03174825671797176,1.0036526900396663,0.008004862615160101,0.01917631541454991,1.0053055980253824,0.016574840386077407,0.03716172283773051,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,480,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.009351607352426614,0.020258203280250655,1.0017359031215696,0.008174703967887822,0.01763468746326201,1.0025388052769884,0.016974206531500845,0.04418095268059457,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,640,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.007312512061096763,0.016205436255088745,1.0014559571871857,0.007037067417123278,0.015150961006242799,1.0063407910652256,0.015153592787479154,0.035609195672006454,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,160,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.08165862978097004,0.18629323662272057,1.0365001385887265,0.03650013858872651,0.057300972693662196,1.0359668136519142,0.03619683378389668,0.06414729850447581,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,240,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.03656733880522955,0.0748527401937642,1.0130700137951256,0.013340366895743876,0.02878050081940786,1.0135616771583267,0.017356722472453293,0.04287501820064791,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,280,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.025019628293983118,0.06314221842849403,1.0092884861881963,0.010405240829369828,0.022270986781217025,1.0100378000367756,0.017440836997606898,0.03831413187428308,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,320,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.01873302035033242,0.04978365858524128,1.0058194732663401,0.008942658403467217,0.021448833904991912,1.0070506915272848,0.01615562315425244,0.04255290368272588,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,400,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.01151167571592795,0.02523865130302362,1.004362157192881,0.006989228701318717,0.016166104517391793,1.005325486722885,0.014404778198147783,0.034574269628729254,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,480,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.008439889217032117,0.02145159934283999,1.0020340843809445,0.0070154351941010855,0.016754448471569976,1.0012463187802734,0.01392388979463484,0.033054544673009986,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,640,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.006750360591767996,0.017585037523491054,1.0021620453072146,0.007095670936517141,0.01665935427872087,1.0027780998554816,0.01472828956805929,0.03181782215596683,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,160,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.07416509931400292,0.1713514623008344,1.0359328018044385,0.035963751967477246,0.07260244371955148,1.037486980305691,0.03845412443012844,0.0786896987975538,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,240,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.03278403657834196,0.08198763380930194,1.0124685481045825,0.014951684986292712,0.035543704453466204,1.013455053258551,0.022698360409722184,0.05343246939702262,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,280,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.020091880835506136,0.050015657389135326,1.006933313750652,0.011141099581613639,0.027475994825068854,1.0065423291599658,0.018186330586143225,0.04466874967659579,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,320,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.016098812537392374,0.05277403443636563,1.0058514335098052,0.010919503345485472,0.022851758755227176,1.005250437577364,0.017140125810870887,0.04139686898108167,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,400,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.012258833186871397,0.03041848828972481,1.0001192177044151,0.00984845919098731,0.022204743075387626,1.0019366249301345,0.018487233753133804,0.043068759203865575,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,480,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.010774812228801854,0.023569933039856952,1.0018065461976924,0.009436208474434183,0.018571241974983846,1.0021615963408816,0.014296093863349825,0.03559878305420124,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,640,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.009026543195037508,0.020253836698182516,0.999664690057562,0.00966507873893791,0.02042556946664447,1.0017527088784854,0.017873999958873777,0.0472537317857886,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,160,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.06940837502462412,0.16597675755167324,1.0400694287715397,0.040069428771539836,0.07705219787742242,1.0394639055676387,0.0400829098563224,0.08657945068686877,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,240,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.03455187949504425,0.09642978044698225,1.0147973043263037,0.016489405143130572,0.0378883871266922,1.0156232595725618,0.021887337729635598,0.05422919415302918,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,280,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.024676044773436587,0.06781622894713224,1.008482512669027,0.011511192194520166,0.02940341734588866,1.0078021027899806,0.019228445400199495,0.049637125627754464,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,320,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.019330478931053118,0.04702754365105494,1.005911291615426,0.01028022135170363,0.02349806264253498,1.0051059314268798,0.017610129278380675,0.04117943619503876,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,400,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.012691208334926603,0.02936659438712697,1.0029817402786145,0.00999478083889959,0.025707793870902794,1.0007599494086556,0.01750792531860842,0.04306473648267064,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,480,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.010247496202950028,0.023651780929508932,1.0030923311191084,0.008701015507317332,0.02058130271872859,1.0034158906991322,0.016933499289062705,0.03787810039405713,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,640,0.02,population_ate_bb,corrected_eq,corrected,exact_gp_posterior,svgp_onestep_oracle_pi,exact_gp_onestep_oracle_pi,,100,,,,,0.009137903281722402,0.020061581284701764,1.0006142772108628,0.007896834276053246,0.018301932542614703,1.0029328718074992,0.01777616701633725,0.045540915055766434,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,160,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.031038584428938733,0.031038584428938733,0.6337918773798702,0.045077622367320117,0.05813328989702609,0.91,0.039999999999999925,0.8377362530335634,0.9519280048361151,0.19108070662128376,0.04897283404333599,0.049401321608495585,1.0087494949706286,0.008749494970628602,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,240,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03070001020731537,0.03070001020731537,0.6374958134533495,0.04491459113984704,0.05816441941149282,0.9,0.04999999999999993,0.8256326956323347,0.9447714583868639,0.1881863532988442,0.04815719501122956,0.0496514015461984,1.0310276903507443,0.031027690350744264,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,280,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.030921657433936024,0.030921657433936024,0.6419946904239396,0.044896072643152374,0.058009818097719136,0.9,0.04999999999999993,0.8256326956323347,0.9447714583868639,0.1882813245288482,0.04816497378431118,0.04932872723448836,1.0241618204836698,0.02416182048366977,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,320,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03079403006613911,0.03079403006613911,0.6401839580291386,0.04488429943942103,0.05793119309621166,0.9,0.04999999999999993,0.8256326956323347,0.9447714583868639,0.18783204714819615,0.04810184585215347,0.049316037568430296,1.0252421023510987,0.025242102351098694,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,400,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.030656624889170626,0.030656624889170626,0.635816183401317,0.04496192097252036,0.05802859484381577,0.91,0.039999999999999925,0.8377362530335634,0.9519280048361151,0.18838453262471566,0.04821617582171647,0.049517767140474296,1.0269949098321396,0.02699490983213959,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,480,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.0306170468682067,0.0306170468682067,0.6362717024942509,0.044861391554025846,0.05798170282682667,0.89,0.05999999999999994,0.8136853697209698,0.9374586804477487,0.1885087540417442,0.04811945391911145,0.04948700782226095,1.0284199796915474,0.028419979691547415,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_heterogeneous,640,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03081266338662157,0.03081266338662157,0.6399677939227953,0.04493656478839214,0.058036775260978016,0.89,0.05999999999999994,0.8136853697209698,0.9374586804477487,0.18861338491624874,0.0481472094052576,0.04942954436649047,1.0266336300083228,0.02663363000832275,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,160,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.04030861085002524,0.04030861085002524,0.8432837486984319,0.05153640690182565,0.06116656041613342,0.89,0.05999999999999994,0.8136853697209698,0.9374586804477487,0.18681874801094753,0.04779958218362402,0.046237900459152256,0.9673285486372559,0.032671451362744075,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,240,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.039865886562103346,0.039865886562103346,0.8394242779709008,0.05103827320368921,0.06067449033373383,0.9,0.04999999999999993,0.8256326956323347,0.9447714583868639,0.18555262973779585,0.04749193894947761,0.04596996017247017,0.9679529029415594,0.032047097058440555,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,280,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.0396891775074702,0.0396891775074702,0.8352067242699965,0.05116427280260891,0.060889114036024386,0.9,0.04999999999999993,0.8256326956323347,0.9447714583868639,0.18558837334711448,0.04752018434976095,0.04640895721703157,0.9766156813586736,0.023384318641326396,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,320,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.039660993051444604,0.039660993051444604,0.8373856564135671,0.05093816256697486,0.06079492078266945,0.89,0.05999999999999994,0.8136853697209698,0.9374586804477487,0.18546161859844915,0.04736287605081317,0.04630845225928922,0.9777373360859102,0.02226266391408982,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,400,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.039609431084414407,0.039609431084414407,0.8364465866849513,0.050658742032524254,0.06055963883437233,0.91,0.039999999999999925,0.8377362530335634,0.9519280048361151,0.18502797349799394,0.04735440578626373,0.04604085608685825,0.9722612990788175,0.02773870092118247,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,480,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03932065659337559,0.03932065659337559,0.8301259224083093,0.050579235913064347,0.060472744658983814,0.89,0.05999999999999994,0.8136853697209698,0.9374586804477487,0.18526436784736158,0.047367098812311464,0.04617532258484691,0.9748395773153243,0.025160422684675665,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,strong_homogeneous,640,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03965175385529816,0.03965175385529816,0.8385890361423125,0.050753241213343105,0.06065667549459963,0.9,0.04999999999999993,0.8256326956323347,0.9447714583868639,0.1846980172477167,0.04728389252225934,0.04613299503134035,0.9756598403911608,0.024340159608839174,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,160,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.040042978077625094,0.040042978077625094,0.6901796075831168,0.048620586524695524,0.059290857442021415,0.94,0.010000000000000009,0.8752303146877748,0.9722142547333433,0.22654927534057148,0.058018199375447076,0.043946313469511736,0.7574573830726213,0.24254261692737866,,,,False,,True,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,240,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03931140872278298,0.03931140872278298,0.6810968755877961,0.04802057091919429,0.05853580133639624,0.94,0.010000000000000009,0.8752303146877748,0.9722142547333433,0.2264156649854978,0.05771779335921441,0.04358960563620168,0.7552195449489195,0.24478045505108048,,,,False,,True,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,280,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.038959531116674675,0.038959531116674675,0.6790733253226234,0.0479004008207811,0.058330406575046935,0.95,0.0,0.8882480347279118,0.9784566385436864,0.22436151202444182,0.05737161167119213,0.04363058035136762,0.7604907563242769,0.23950924367572313,,,,False,,True,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,320,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03879806413607648,0.03879806413607648,0.6739921347844131,0.04733347560939702,0.057918457469433506,0.95,0.0,0.8882480347279118,0.9784566385436864,0.22447816001153767,0.057564565124319504,0.04321964030405189,0.7508028630236753,0.24919713697632473,,,,False,,True,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,400,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.03867743260662434,0.03867743260662434,0.6728110268354308,0.04757223503945468,0.05800908215025434,0.95,0.0,0.8882480347279118,0.9784566385436864,0.22455057940632395,0.057486323891782494,0.04345100362517977,0.7558494035377163,0.24415059646228365,,,,False,,True,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,480,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.038783572450392184,0.038783572450392184,0.6722310844386811,0.04766404970126025,0.0581599405977848,0.94,0.010000000000000009,0.8752303146877748,0.9722142547333433,0.22511333105925654,0.057693809983179835,0.04355900674961742,0.7550031235988176,0.2449968764011824,,,,False,,True,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_heterogeneous,640,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.038863563990700574,0.038863563990700574,0.6765782519498306,0.04761949817859205,0.058129851534473934,0.95,0.0,0.8882480347279118,0.9784566385436864,0.22476572964893543,0.05744134381898869,0.043446275117396585,0.7563589607914835,0.24364103920851654,,,,False,,True,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,160,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.05366097719383442,0.05366097719383442,0.9441629457389523,0.065080032151689,0.07698721940576271,0.87,0.07999999999999996,0.7901947810519012,0.9224290614158575,0.2230943766742378,0.05683444519403001,0.055482561446644485,0.9762136545404769,0.023786345459523073,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,240,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.05204793241444174,0.05204793241444174,0.9195244681419334,0.0634416809099812,0.07516435463376105,0.87,0.07999999999999996,0.7901947810519012,0.9224290614158575,0.22116395608250794,0.05660309672847973,0.05450134776288801,0.96286865759883,0.03713134240117,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,280,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.0515379732905253,0.0515379732905253,0.9103996178922881,0.06287373278965216,0.07462641335599936,0.88,0.06999999999999995,0.8018773199709163,0.9300066263473222,0.22138005338705632,0.056610275617034474,0.054243548045190874,0.9581926152796997,0.04180738472030032,,,,True,,False,False,False
three_m_n2000_map_j1e8_r100,<source-workspace>/outputs/module5_svgp/three_m_n2000_map_j1e8_r100,2000,100,2000,0.95,1.0,weak_homogeneous,320,0.02,population_ate_bb,raw_cal,raw,true_ate_repeated_sampling,svgp,true_value,,100,,,,,,,,,,,,,-0.05150560164323948,0.05150560164323948,0.9136424876901995,0.06291108248063476,0.07459080271271964,0.87,0.07999999999999996,0.7901947810519012,0.9224290614158575,0.22046988498741021,0.05637391248457804,0.0542251278802748,0.9618833515433034,0.0381166484566966,,,,True,,False,False,False
