scenario,rep,n_inducing,pi_model,lengthscale_mode,lengthscale_selection_source,initial_lengthscale,initial_treatment_lengthscale,selected_lengthscale,selected_treatment_lengthscale,mml_fit_seconds,mml_initial_log_marginal_likelihood,mml_log_marginal_likelihood,mml_success,mml_at_boundary,selection_initial_log_prior,selection_log_prior,selection_initial_log_posterior,selection_log_posterior,pi_diagnostic_clip,pi_estimate_mean,pi_estimate_min,pi_estimate_p05,pi_estimate_p95,pi_estimate_max,pi_estimate_true_rmse,pi_estimate_true_mean_abs_error,propensity_clip_fraction,observed_inverse_weight_max,observed_inverse_weight_p95,observed_inverse_weight_ess,observed_inverse_weight_ess_fraction,exact_fit_seconds,svgp_fit_seconds,speed_ratio_exact_over_svgp,elbo,exact_log_marginal_likelihood,elbo_gap,trace_gap,relative_trace_gap,exact_counterfactual_rms_posterior_sd,predictive_mean_rmse_vs_exact,predictive_mean_standardized_rmse_vs_exact,predictive_cov_relative_frobenius,sample_ate_mean_difference,sample_ate_exact_sd_analytic,sample_ate_svgp_sd_analytic,sample_ate_svgp_to_exact_sd_ratio
strong_homogeneous,114,240,oracle,map,optimized,0.8,0.5,1.1575376698474025,1.1226974837232164,4.129568374948576,-1506.699289680275,-1492.0708395822176,1,0,-0.0,-1.5815481218880993,-1506.699289680275,-1493.6523877041056,0.02,0.502201985290824,0.12934161300176586,0.22784184596034948,0.7117489681885489,0.7830508195152872,0.0,0.0,0.0,5.815872581684547,3.2128697715407712,910.5285934678495,0.9105285934678495,0.7147072920342907,0.6818926250562072,1.0481229240093024,-1498.3014020314074,-1492.0708395822176,6.230562449189847,9.138861367648587,0.009138861367648587,0.2874112068772123,0.028326862837512096,0.09855865797750152,0.08360428905387361,7.652099258671912e-05,0.06634013922215186,0.06633439336709808,0.9999133879560528
strong_homogeneous,115,240,oracle,map,optimized,0.8,0.5,2.1669671618496045,1.1407173988866763,2.2533710409188643,-1501.5577522946032,-1473.6476565426992,1,0,-0.0,-3.346518437969827,-1501.5577522946032,-1476.994174980669,0.02,0.4982141361652661,0.13892644141103383,0.23536831343727174,0.7039233086618535,0.7861920834593791,0.0,0.0,0.0,7.195826153482342,3.2643855153764516,897.954791999139,0.8979547919991391,0.2707947080489248,0.17307595792226493,1.5646003714192882,-1473.7042051450737,-1473.6476565426992,0.05654860237450521,0.0719330373435696,7.193303734356959e-05,0.1740576929101945,0.0004522376997346421,0.002598205756800277,0.0008149546194614883,2.6102931918230724e-05,0.06580230413592972,0.06580268666710014,1.0000058133400562
strong_homogeneous,116,240,oracle,map,optimized,0.8,0.5,1.2623740582307303,1.397204956199662,3.889114666962996,-1541.5426662786258,-1521.151872539766,1,0,-0.0,-2.5281328348390772,-1541.5426662786258,-1523.680005374605,0.02,0.5012870061906004,0.1497692004068347,0.23570732609304873,0.7116282963703323,0.775209453467848,0.0,0.0,0.0,6.676940233930535,3.2991436796064715,898.7906793327888,0.8987906793327889,0.4343274999409914,0.25115525000728667,1.7293188174580878,-1524.5187228465375,-1521.151872539766,3.366850306771539,5.053738775099987,0.005053738775099987,0.2604608996637076,0.01546903104786213,0.059390991384253335,0.0580219137185798,-0.00042800937800265015,0.06609998359169306,0.06608251907981356,0.9997357864415312
strong_homogeneous,117,240,oracle,map,optimized,0.8,0.5,1.7479202130345277,1.046129545696878,1.9764000410214067,-1492.319534297127,-1470.6508252247777,1,0,-0.0,-2.311713451691658,-1492.319534297127,-1472.9625386764694,0.02,0.4963434892539423,0.1439985837698583,0.24539755124167517,0.7032610536907334,0.7778015265945387,0.0,0.0,0.0,5.2474318586662765,3.2449012898317915,911.8595818168503,0.9118595818168503,0.3177311250474304,0.2131323330104351,1.4907692350548898,-1470.945418200508,-1470.6508252247777,0.29459297573021104,0.42086262001816976,0.00042086262001816976,0.20659248794179302,0.0019279805409693508,0.009332287733097803,0.004503011236934032,6.329076338368633e-05,0.06746521668632717,0.0674658602977512,1.00000953990005
strong_homogeneous,118,240,oracle,map,optimized,0.8,0.5,1.414917674179422,1.410595998092234,2.749438290949911,-1519.3567417211987,-1496.4821564181693,1,0,-0.0,-2.8016896767767983,-1519.3567417211987,-1499.283846094946,0.02,0.5060737806369761,0.15057045048816858,0.25717854092499426,0.7116157104435714,0.784649739165916,0.0,0.0,0.0,6.560995552257162,3.1229897089866303,912.8734261219078,0.9128734261219078,0.317233334062621,0.18987262505106628,1.6707692010752,-1498.4559387112754,-1496.4821564181693,1.9737822931060691,1.8977627329315965,0.0018977627329315964,0.2334504634531202,0.01169915895662501,0.05011409608520374,0.02140431953434012,0.0010665334900533691,0.06593687359510211,0.06592735601102197,0.9998556561213596
strong_homogeneous,119,240,oracle,map,optimized,0.8,0.5,1.0425098452745012,1.066866626194097,2.81363341701217,-1492.6507264372406,-1483.9367503516546,1,0,-0.0,-1.2889546630270172,-1492.6507264372406,-1485.2257050146816,0.02,0.5054430178885252,0.1282950845940237,0.24144799067253797,0.7065252608298251,0.7676856296236088,0.0,0.0,0.0,5.626617691995027,3.2113654233429383,912.0117705955554,0.9120117705955554,0.3061048330273479,0.18979241710621864,1.6128401634509677,-1494.357910732204,-1483.9367503516546,10.421160380549281,16.891720476220144,0.016891720476220142,0.315508332285023,0.038823888780411465,0.1230518652209123,0.13985665633287864,0.0013882845040815925,0.06683535697652992,0.06680763053168268,0.9995851530372318
strong_homogeneous,120,240,oracle,map,optimized,0.8,0.5,1.8935366940819411,0.9711817992055947,2.3673282500822097,-1553.126703053315,-1528.2902607582723,1,0,-0.0,-2.3662155477073323,-1553.126703053315,-1530.6564763059796,0.02,0.5057451648871858,0.13569922519351152,0.2490820494571821,0.7124260330991605,0.78122219671585,0.0,0.0,0.0,5.681969835795911,3.280184633482575,906.666655581272,0.906666655581272,0.3403467920143157,0.2849927090574056,1.194229821317149,-1528.4153946347794,-1528.2902607582723,0.12513387650710683,0.21875172632144313,0.00021875172632144314,0.19580015050862126,0.0007994945359854202,0.004083217167650838,0.0022443187425845758,-1.1383766092363557e-05,0.0671324382536894,0.06713515913561423,1.0000405300625987
strong_homogeneous,121,240,oracle,map,optimized,0.8,0.5,1.2957443306862613,1.014296507442365,3.008203584002331,-1530.9688665117487,-1517.4095000901427,1,0,-0.0,-1.4657560373291447,-1530.9688665117487,-1518.8752561274719,0.02,0.5010454328157679,0.13144476054465687,0.2449671004240634,0.7091187193464085,0.7864647418146522,0.0,0.0,0.0,6.703386797281275,3.3605369051237717,896.1225577585325,0.8961225577585324,0.3133991659851745,0.18592862493824214,1.6855885751280784,-1519.5649000578887,-1517.4095000901427,2.155399967746007,3.933356123519161,0.003933356123519161,0.2609757353331102,0.011469156570739554,0.04394721431132396,0.03639062213448236,0.0001576940369958885,0.06534244518819692,0.06533511938876654,0.9998878860530966
strong_homogeneous,122,240,oracle,map,optimized,0.8,0.5,1.2349399107250267,1.0308322163807793,3.5745001250179484,-1497.0263316890992,-1481.857854240179,1,0,-0.0,-1.4239439526398008,-1497.0263316890992,-1483.2817981928188,0.02,0.4998435746378321,0.13453141821086934,0.2426791251321603,0.7137588224263077,0.7848127395464596,0.0,0.0,0.0,5.552940121912427,3.2421495674037155,905.0255272470731,0.9050255272470731,0.33181958296336234,0.1668377500027418,1.9888759166190457,-1485.9398435900384,-1481.857854240179,4.081989349859441,5.5989815401251235,0.005598981540125124,0.2729490552262393,0.020549621842250943,0.07528738952848903,0.05272877243933079,0.0014130444136794585,0.06632832324529367,0.06634398956255542,1.000236193476561
strong_homogeneous,123,240,oracle,map,optimized,0.8,0.5,2.4017099466838507,0.7875681192376635,2.753703000023961,-1497.460427776073,-1466.494178896361,1,0,-0.0,-2.8298816551148955,-1497.460427776073,-1469.324060551476,0.02,0.5026602947102337,0.14825259420685555,0.24347257102309613,0.7107224474238752,0.7720295520998267,0.0,0.0,0.0,6.222964666831161,3.456183204470169,895.1583193009725,0.8951583193009724,0.34635512495879084,0.17685408401302993,1.9584231084721386,-1466.5178360768691,-1466.494178896361,0.02365718050805299,0.03245807956341196,3.245807956341196e-05,0.16703631474508923,0.00017831166076410436,0.0010675023634005708,0.0003424675942505473,2.115344764420268e-06,0.06535666170196386,0.06535656425986937,0.9999985090717312
strong_homogeneous,124,240,oracle,map,optimized,0.8,0.5,1.2272662215955463,1.3022651083677248,6.172340665943921,-1527.6454617016361,-1516.0954767441017,1,0,-0.0,-2.1989167359862276,-1527.6454617016361,-1518.2943934800878,0.02,0.5012021797567425,0.15036248801563057,0.2261101001478826,0.7160714412252975,0.7759899084303042,0.0,0.0,0.0,5.584971912119258,3.4028351940446155,893.0495016586196,0.8930495016586196,0.3952284170081839,0.25859774998389184,1.5283521106923894,-1519.8922050717856,-1516.0954767441017,3.7967283276839225,5.893274460172734,0.005893274460172734,0.26741288878526215,0.017305023609696872,0.06471275071409571,0.06737460747941276,-0.0008993071890387824,0.06526064800321545,0.06525950077168234,0.9999824207762533
strong_homogeneous,125,240,oracle,map,optimized,0.8,0.5,1.3978171836950068,1.1370543058344227,2.028932875022292,-1522.2102155127925,-1506.635211590556,1,0,-0.0,-1.9728658942332136,-1522.2102155127925,-1508.6080774847892,0.02,0.5095050562145004,0.14287938176265672,0.25552125512876683,0.7081867017901426,0.7763839980477807,0.0,0.0,0.0,5.820914084220909,3.2276133125554027,910.655533982077,0.910655533982077,0.28479162498842925,0.17233504191972315,1.6525462367722663,-1508.550978797411,-1506.635211590556,1.91576720685498,2.2838101260551866,0.0022838101260551865,0.24445982930466312,0.011182296853044844,0.0457428808849763,0.021425119741495937,-0.00044725173883737097,0.06662254666798652,0.06662746767879742,1.0000738640453872
strong_homogeneous,126,240,oracle,map,optimized,0.8,0.5,1.2456034930885356,1.0718739190708584,1.982513958006166,-1504.7414231028863,-1491.6978087905836,1,0,-0.0,-1.555061540914739,-1504.7414231028863,-1493.2528703314983,0.02,0.5027841052933572,0.13131652482351477,0.24152006840575954,0.7034156154615221,0.7770560253910628,0.0,0.0,0.0,5.785343169144263,3.3468229510715877,898.296713746925,0.898296713746925,0.3027887080097571,0.17558441602159292,1.7244623120341211,-1495.5401310073619,-1491.6978087905836,3.842322216778257,5.302746304953416,0.005302746304953416,0.2716215644532019,0.018881791048514618,0.06951506625228863,0.050570364238865004,-0.001008854270120047,0.06732059938491952,0.0673560706070908,1.00052689997557
strong_homogeneous,127,240,oracle,map,optimized,0.8,0.5,2.0169940239725803,0.767005304226318,3.6354708339786157,-1513.0863324803968,-1488.4474614788799,1,0,-0.0,-2.0765041637203465,-1513.0863324803968,-1490.5239656426002,0.02,0.5017363633877637,0.13159432495850365,0.24334036307659954,0.7125431239692526,0.7835585096517038,0.0,0.0,0.0,5.740306918096029,3.3268879999407406,902.9462581991139,0.9029462581991139,0.558210082934238,0.5265655829571187,1.0600960279238307,-1488.5312043384283,-1488.4474614788799,0.08374285954846528,0.1446637297495954,0.0001446637297495954,0.19121063384038897,0.0005729254055919852,0.0029963051431032258,0.0013814293257041416,-4.854212638204553e-06,0.06725281498990282,0.06725492390748355,1.0000313580566262
strong_homogeneous,128,240,oracle,map,optimized,0.8,0.5,1.273187303584723,1.221509590351657,4.081293458933942,-1499.7351224172226,-1481.620606480515,1,0,-0.0,-2.0275670904970844,-1499.7351224172226,-1483.6481735710122,0.02,0.4993022646577517,0.13369485778502951,0.24673030283083222,0.714677690412807,0.7723713963355523,0.0,0.0,0.0,6.194030310518047,3.3105117867552742,904.6942950024269,0.9046942950024269,0.33214670803863555,0.2876491250935942,1.1546939624118895,-1484.821374824531,-1481.620606480515,3.2007683440158416,4.6511442962223555,0.004651144296222355,0.2605918983871775,0.015710726000763602,0.060288620244905715,0.05037839016997289,0.000908769621633653,0.06568492680655288,0.06571002293544419,1.0003820683086881
strong_homogeneous,129,240,oracle,map,optimized,0.8,0.5,1.7813389566156297,1.240190365679269,1.898722083074972,-1489.7998074351258,-1463.5620600658976,1,0,-0.0,-2.9320538305579174,-1489.7998074351258,-1466.4941138964555,0.02,0.5091261222354719,0.13996668870629447,0.242920330996919,0.7175494808984493,0.7917629124557276,0.0,0.0,0.0,6.9342700853888095,3.3583820045901747,895.5729722378662,0.8955729722378662,0.2543872910318896,0.19932374998461455,1.2762517815941419,-1463.8107156523668,-1463.5620600658976,0.24865558646911268,0.41327673244961716,0.00041327673244961714,0.20094848855121467,0.001691504793151669,0.008417603960830808,0.0053933311126735,-4.88600602692667e-05,0.06611362972980646,0.06611354618303529,0.9999987363154691
strong_homogeneous,130,240,oracle,map,optimized,0.8,0.5,1.027124530526623,1.3451685610126805,2.991501042037271,-1516.6180124297061,-1504.2188582797119,1,0,-0.0,-2.0837863506773107,-1516.6180124297061,-1506.302644630389,0.02,0.49471048769355774,0.14541894629122176,0.23823238398950164,0.7094830861546799,0.7809110715058125,0.0,0.0,0.0,5.48887315225162,3.0843537755191552,912.1069050354641,0.9121069050354641,0.3595199160045013,0.1739212090615183,2.0671424603386592,-1515.2300476278851,-1504.2188582797119,11.011189348173275,20.010909840054865,0.020010909840054866,0.314164806369496,0.039318554694273165,0.12515263930623013,0.19843753666043357,-0.0014782569953529791,0.06735524735107545,0.06745433986779528,1.0014711922324824
strong_homogeneous,131,240,oracle,map,optimized,0.8,0.5,1.587160041839265,1.2468381583234465,3.7855786670697853,-1499.145510746287,-1478.9613459883776,1,0,-0.0,-2.6086037219008555,-1499.145510746287,-1481.5699497102785,0.02,0.5058023119051199,0.13919680364339385,0.23929194837264525,0.7171726206882204,0.7847095338869104,0.0,0.0,0.0,6.089677153938588,3.3215156709124076,895.6074825122939,0.8956074825122939,0.3265289580449462,0.39958266692701727,0.8171749804767829,-1479.746166864063,-1478.9613459883776,0.7848208756854547,1.0018145101115579,0.0010018145101115578,0.22023188563780557,0.005026571002132035,0.02282399293623975,0.012174207740717409,0.00036259739699089874,0.06682173357728007,0.06682713812803825,1.0000808801338854
strong_homogeneous,132,240,oracle,map,optimized,0.8,0.5,1.1990087069218103,1.127069364989686,2.9186339169973508,-1507.9652034555884,-1492.1402985937,1,0,-0.0,-1.648648457862993,-1507.9652034555884,-1493.788947051563,0.02,0.5012924019397355,0.1472111721715932,0.2401030004814808,0.7106429767207253,0.7883923286892482,0.0,0.0,0.0,5.287039398914935,3.211189733416861,909.1198486329266,0.9091198486329266,0.5813007090473548,0.20090833399444818,2.893362846079935,-1496.1036750747858,-1492.1402985937,3.9633764810857883,6.767172719801465,0.006767172719801465,0.27859260575158984,0.0178196393545195,0.06396307363020459,0.06566449226824776,-0.0013997965275661097,0.06687092638552057,0.06682949473261594,0.9993804235241819
strong_homogeneous,133,240,oracle,map,optimized,0.8,0.5,1.028856684503309,1.2540034082382572,8.362336958991364,-1530.8618367634779,-1520.525304388418,1,0,-0.0,-1.8175144063657838,-1530.8618367634779,-1522.3428187947836,0.02,0.49459918417935456,0.12931461801816427,0.23812211895730453,0.7103800779905182,0.7638928383327924,0.0,0.0,0.0,6.6773837797768,3.4524321315960504,898.8193373755338,0.8988193373755338,0.5976777500472963,0.5258852080442011,1.1365175154290723,-1531.7496035448091,-1520.525304388418,11.224299156391226,19.704321775707285,0.019704321775707287,0.31366610593711713,0.04198253059304397,0.1338446513614082,0.186576329902203,0.0006017415047063369,0.0656753201280694,0.06577071872180255,1.0014525790441084
strong_homogeneous,134,240,oracle,map,optimized,0.8,0.5,1.1153136460075326,1.335107613190247,3.218183666933328,-1525.0520326687397,-1511.9843207030758,1,0,-0.0,-2.1500918616515245,-1525.0520326687397,-1514.1344125647274,0.02,0.4999524962106275,0.15245512936265881,0.2543561768879508,0.7040177723492114,0.7828278305164377,0.0,0.0,0.0,6.16540330695009,3.2029414087837083,913.9529265983344,0.9139529265983345,0.30163970892317593,0.16229779098648578,1.8585570825686277,-1519.6040747452485,-1511.9843207030758,7.619754042172644,11.292478629099264,0.011292478629099264,0.2896616432123312,0.03428387872565306,0.11835836580034137,0.12488150517018323,-0.00028616733992279156,0.06666296094143961,0.06664807263391308,0.9997766629727171
strong_homogeneous,135,240,oracle,map,optimized,0.8,0.5,1.5441676269423565,1.1286161203677536,2.556822624988854,-1514.0808872612554,-1495.660431539543,1,0,-0.0,-2.19059654996928,-1514.0808872612554,-1497.8510280895123,0.02,0.4990208167942533,0.14325515095070493,0.24335361704459918,0.7021707873686194,0.7764615068343624,0.0,0.0,0.0,5.772505682258829,3.2322670098388784,909.2681101009578,0.9092681101009578,0.37376300001051277,0.652534208027646,0.572786829276355,-1496.2757425647324,-1495.660431539543,0.615311025189385,1.0396572212957835,0.0010396572212957836,0.22326146233100633,0.003567842482984226,0.015980556813224488,0.011644233751403657,-5.55761693386018e-05,0.06631566781938698,0.06630117233701621,0.9997814169283457
strong_homogeneous,136,240,oracle,map,optimized,0.8,0.5,1.5629021119693352,1.0705191518240742,2.347946000052616,-1487.3078409868817,-1469.5694770796931,1,0,-0.0,-2.0560916298160157,-1487.3078409868817,-1471.625568709509,0.02,0.5061285302436618,0.1441852425986354,0.2436775970164985,0.7099546322593737,0.7793720696023236,0.0,0.0,0.0,6.04347945311747,3.263439170598747,898.7134832624178,0.8987134832624177,0.2940268750535324,0.17659974994603544,1.6649336997554063,-1470.215571350587,-1469.5694770796931,0.6460942708938546,1.0150318469191006,0.0010150318469191006,0.2235880686362974,0.00398810610837318,0.01783684671859878,0.010773647271302231,6.777501965921608e-05,0.06553671103571138,0.06553914942725088,1.0000372064984795
strong_homogeneous,137,240,oracle,map,optimized,0.8,0.5,1.628221810989071,1.0116993566112271,1.8054195420118049,-1494.9613554656028,-1476.0496107109532,1,0,-0.0,-2.003421672641219,-1494.9613554656028,-1478.0530323835944,0.02,0.5083991349575296,0.16643769886463616,0.24143150955052106,0.7181744602926308,0.7898906652061778,0.0,0.0,0.0,5.42172428068682,3.377779295528977,899.0733111242454,0.8990733111242454,0.2660599169321358,0.18285341607406735,1.4550448257655986,-1476.5656894589156,-1476.0496107109532,0.5160787479624105,0.7533647989391739,0.0007533647989391739,0.21794055321147812,0.0034568098662073983,0.015861251223186035,0.008874584320447333,0.00018596301108678436,0.06635990740325208,0.0663628699676903,1.0000446438904778
strong_homogeneous,138,240,oracle,map,optimized,0.8,0.5,1.6362465843022582,1.1726761282908853,2.569690916920081,-1517.9782703741857,-1496.3019125215744,1,0,-0.0,-2.477312244484825,-1517.9782703741857,-1498.7792247660593,0.02,0.5036645784140001,0.14040122488231715,0.24407546160773247,0.7150074234276989,0.7779162569429373,0.0,0.0,0.0,7.1224449846373465,3.324190433496063,895.2407284810619,0.8952407284810618,0.42550279200077057,0.2256937079364434,1.885310830732572,-1496.7596750207736,-1496.3019125215744,0.45776249919913425,0.7009144654905413,0.0007009144654905413,0.21434598791796983,0.0030999974385628143,0.014462586721003534,0.007572006565452525,0.0002277662394737025,0.06624524009274345,0.066242978239645,0.9999658563680156
strong_homogeneous,139,240,oracle,map,optimized,0.8,0.5,1.7299565817852331,1.2032828672663374,4.821039041969925,-1495.2358386598803,-1474.5582308072162,1,0,-0.0,-2.7320948763930595,-1495.2358386598803,-1477.2903256836094,0.02,0.501524140408811,0.1368243349217688,0.23876320345824203,0.7114354704377995,0.7840212491911563,0.0,0.0,0.0,7.143153851156075,3.2814070416566206,898.9586484065604,0.8989586484065605,0.31857600004877895,0.622335083084181,0.5119042919289934,-1475.0360776888372,-1474.5582308072162,0.47784688162096245,0.4390941754436426,0.0004390941754436426,0.20469055556207758,0.0029892020579662757,0.014603517244642608,0.004943952538965982,-7.893887786492669e-05,0.066298714606624,0.06629792542137725,0.9999880965226637
strong_homogeneous,140,240,oracle,map,optimized,0.8,0.5,2.2104858656569273,0.9485158900305396,2.526118041947484,-1477.2732432594603,-1451.0633005010166,1,0,-0.0,-2.8859023003059137,-1477.2732432594603,-1453.9492028013224,0.02,0.501357948378797,0.15789561452243875,0.23244897590630265,0.7109562597152954,0.7887023740751796,0.0,0.0,0.0,5.673529366654868,3.27412277738186,901.2389166645871,0.9012389166645871,0.34442854195367545,0.18100670899730176,1.9028495897287974,-1451.1146897200701,-1451.0633005010166,0.05138921905358984,0.0651550443551514,6.515504435515141e-05,0.17585484565033743,0.0003691770318561537,0.0020993281731355312,0.0007464491953891019,2.100016464684603e-06,0.06612513598362588,0.06612593019076321,1.0000120106692487
strong_homogeneous,141,240,oracle,map,optimized,0.8,0.5,1.7353396109103383,1.0966635535503826,2.651796124991961,-1467.9882875345302,-1445.918754098865,1,0,-0.0,-2.432993535003127,-1467.9882875345302,-1448.3517476338682,0.02,0.5005424004500957,0.13397111127078162,0.2403587035069887,0.7113864662132591,0.7842583780600269,0.0,0.0,0.0,5.88034439182668,3.3385504513364133,901.9988478538233,0.9019988478538233,0.3646511669503525,0.2228243340505287,1.6364961596504197,-1446.288617045836,-1445.918754098865,0.3698629469708976,0.4468798027481853,0.00044687980274818527,0.20457018285669826,0.002536952503461662,0.012401379653841348,0.00517401336326286,-0.0002780156121684222,0.06500692035550662,0.06500804048483581,1.0000172309243855
strong_homogeneous,142,240,oracle,map,optimized,0.8,0.5,1.1425937689296122,1.1378301945370164,2.260467292042449,-1525.9452391486964,-1514.1012473310275,1,0,-0.0,-1.6063621770862138,-1525.9452391486964,-1515.7076095081136,0.02,0.505215593485155,0.12857191289293252,0.23799220783642824,0.7108259643393735,0.782201138991553,0.0,0.0,0.0,6.581502552911429,3.165493059130361,907.7531952952355,0.9077531952952355,0.27030666603241116,0.1699663340114057,1.5903541581021101,-1520.078088169786,-1514.1012473310275,5.976840838758562,9.73103738313398,0.00973103738313398,0.28844958677145777,0.02822816924048422,0.09786170802473623,0.09373964884274846,-0.0002613266579041826,0.06642644310328355,0.06648019202068811,1.0008091494123956
strong_homogeneous,143,240,oracle,map,optimized,0.8,0.5,1.833403386677159,1.1834478821238832,2.992937917006202,-1481.602439964753,-1461.7309450936827,1,0,-0.0,-2.860173001956704,-1481.602439964753,-1464.5911180956396,0.02,0.4985750907451294,0.14092667733258138,0.22813136852650806,0.7097500344711359,0.7816996203853029,0.0,0.0,0.0,5.876893503391199,3.2135322594627644,900.4796195047751,0.9004796195047751,0.30341449996922165,2.171947041992098,0.1396970064661114,-1461.9416249393257,-1461.7309450936827,0.21067984564297149,0.2861824969047575,0.0002861824969047575,0.19677279250006702,0.0014577663612091638,0.007408373600271325,0.0034071253864542445,1.1416089683456762e-06,0.0669774999962863,0.06697720883912119,0.9999956529108264
strong_homogeneous,144,240,oracle,map,optimized,0.8,0.5,1.4887420853785502,1.3725229679224211,2.741093207965605,-1493.692429780186,-1467.6185281411813,1,0,-0.0,-2.810851732692933,-1493.692429780186,-1470.4293798738743,0.02,0.5061920244113423,0.13900921654114948,0.23902108275339579,0.708108865486732,0.7849301504719626,0.0,0.0,0.0,6.685963175718639,3.4393109066278083,892.2724210857002,0.8922724210857003,0.3101577500347048,0.1921118749305606,1.6144642289645668,-1468.6280028821304,-1467.6185281411813,1.0094747409491447,1.5158466099450152,0.0015158466099450152,0.22863830092790277,0.006751306826092342,0.02952832836271493,0.016867139727307145,-5.859213934928675e-05,0.0655957246512293,0.06559015832565968,0.9999151419456189
strong_homogeneous,145,240,oracle,map,optimized,0.8,0.5,2.266927902551473,0.9983168096436457,2.134562209015712,-1487.4316639376448,-1460.5194420364255,1,0,-0.0,-3.1259734376966026,-1487.4316639376448,-1463.645415474122,0.02,0.5124005275427805,0.13859629354731384,0.23959929241332587,0.7206928520543813,0.7760608119840415,0.0,0.0,0.0,5.9769105212126,3.183714265369402,905.9753227884837,0.9059753227884837,0.3205934170400724,0.2249186250846833,1.425375141428892,-1460.5539856569858,-1460.5194420364255,0.03454362056027094,0.055163119761687085,5.5163119761687086e-05,0.172873316241121,0.0002951979062217301,0.001707596710934802,0.0006916002551210247,2.388763368053215e-05,0.06667420915035344,0.06667455331347223,1.000005161862783
strong_homogeneous,146,240,oracle,map,optimized,0.8,0.5,1.3080056796798358,1.297883322786325,2.963397999992594,-1539.2162961237952,-1523.6545071009325,1,0,-0.0,-2.3032152101591286,-1539.2162961237952,-1525.9577223110916,0.02,0.5087320113674753,0.14891326002946695,0.2315568728581968,0.718351573788752,0.7873600594281099,0.0,0.0,0.0,5.711942747201242,3.309279688685711,899.636467582475,0.899636467582475,0.339784707990475,0.5044427909888327,0.6735842281032759,-1526.0298434280994,-1523.6545071009325,2.375336327166906,3.558857219622496,0.003558857219622496,0.25336786121499816,0.012583099880844427,0.04966336227690258,0.036028025004703014,-0.0005900127288456154,0.06567421667083234,0.06568132516034446,1.0001082386646154
strong_homogeneous,147,240,oracle,map,optimized,0.8,0.5,1.73108011204856,0.9046716447287794,2.074079249985516,-1529.7853808294133,-1522.2788089495457,1,0,-0.0,-1.8948380937959142,-1529.7853808294133,-1524.1736470433416,0.02,0.5084767131493971,0.1369845872443387,0.2375010109221476,0.7188180498764475,0.7884434185642889,0.0,0.0,0.0,7.300091346892224,3.2451297078960324,894.0782578934462,0.8940782578934462,0.30811629199888557,0.17300804203841835,1.7809362407006777,-1522.5534859533798,-1522.2788089495457,0.27467700383408555,0.4394527026011019,0.0004394527026011019,0.21042964344568013,0.0016226390295148447,0.007711076267321193,0.004644142707888532,0.00018700403207993777,0.06630075984409267,0.066302493548648,1.0000261490902882
strong_homogeneous,148,240,oracle,map,optimized,0.8,0.5,2.437788831021281,0.8646664184606169,2.2006270000711083,-1480.630513862682,-1440.290955169131,1,0,-0.0,-3.083067879177599,-1480.630513862682,-1443.3740230483086,0.02,0.5119974568378375,0.14473248394017213,0.24781093629999137,0.7104343399704738,0.7723461527493983,0.0,0.0,0.0,4.8274406439074555,3.2669190266257915,914.8768924925888,0.9148768924925889,0.28285387495998293,0.21565429109614342,1.3116079143256205,-1440.3086766823199,-1440.290955169131,0.017721513188917015,0.027221267944582905,2.7221267944582906e-05,0.16510901061066374,0.00013608348810540357,0.0008242038856758462,0.0003067281946003235,-1.285399581306475e-05,0.06619962340930928,0.06619996628234477,1.0000051793804532
strong_homogeneous,149,240,oracle,map,optimized,0.8,0.5,1.6856025160757717,1.0548693789904462,2.8352721669944003,-1497.7720558648361,-1480.888167852262,1,0,-0.0,-2.225560687903159,-1497.7720558648361,-1483.1137285401653,0.02,0.502693526848087,0.14188882334842698,0.23884094974325962,0.7156470420099375,0.7700866011429278,0.0,0.0,0.0,6.519013816894252,3.1354717730284194,907.781695978558,0.907781695978558,0.402396708028391,0.20531879097688943,1.9598630311128442,-1481.2958439550282,-1480.888167852262,0.40767610276611776,0.5914290152745707,0.0005914290152745706,0.21340370214687862,0.0025055046322709396,0.011740680255614706,0.006836569991238784,2.9144300164022085e-06,0.06727847466681193,0.06728271352271495,1.000063004637427
strong_homogeneous,150,240,oracle,map,optimized,0.8,0.5,1.7381253291833676,1.016914363635563,2.351944874972105,-1503.5718898052032,-1481.3268202958388,1,0,-0.0,-2.2121720025101097,-1503.5718898052032,-1483.538992298349,0.02,0.5067807540538576,0.16089869710522964,0.25301513376297613,0.7112297447880388,0.7805653707057587,0.0,0.0,0.0,6.031769210392916,3.233990710006959,908.802790808694,0.908802790808694,0.4573278750758618,0.17288874997757375,2.645214770395321,-1481.5596961205088,-1481.3268202958388,0.23287582466991807,0.46160967876869563,0.00046160967876869563,0.2077845367054891,0.0016504233186099126,0.007942955451729305,0.005170507841050055,-0.00013021446150675149,0.0663366570145926,0.0663357421364802,0.9999862085586828
