scenario,rep,n_rff,pi_clip,pi_model,lengthscale_mode,initial_lengthscale,initial_treatment_lengthscale,selected_lengthscale,selected_treatment_lengthscale,mml_fit_seconds,mml_initial_log_marginal_likelihood,mml_log_marginal_likelihood,selection_initial_log_prior,selection_log_prior,selection_initial_log_posterior,selection_log_posterior,mml_success,mml_at_boundary,pi_estimate_mean,pi_estimate_min,pi_estimate_p05,pi_estimate_p95,pi_estimate_max,pi_estimate_true_rmse,pi_estimate_true_mean_abs_error,fit_seconds,meanfield_kl_to_full,coefficient_var_ratio_min,coefficient_var_ratio_median,coefficient_var_ratio_max,sample_ate_full_sd_analytic,sample_ate_full_var_total_analytic,sample_ate_full_var_diag_analytic,sample_ate_full_var_cross_analytic,sample_ate_full_cross_to_diag_ratio_analytic,sample_ate_meanfield_sd_analytic,sample_ate_meanfield_var_analytic,sample_ate_meanfield_to_full_var_ratio_analytic,sample_ate_sd_ratio_analytic,center_eif_abs_max,center_eif_abs_p95,center_aipw_signal_sd,center_correction_mean,propensity_clip_fraction,observed_inverse_weight_max,observed_inverse_weight_p95,observed_inverse_weight_ess,observed_inverse_weight_ess_fraction
strong_heterogeneous,98,200,0.02,logistic,map,0.8,0.5,1.361811121082538,0.646831811990093,0.4908843331504613,-366.7743695315754,-360.3675170900864,-0.0,-0.6985509671833667,-366.7743695315754,-361.0660680572698,1,0,0.512,0.2650935397296495,0.32378351638779823,0.6899509061798949,0.7793377094446228,0.07799632402231531,0.06530340888440925,0.014636167092248797,53.54271559354228,0.35110655761903126,0.5266014405872212,0.7074338657300856,0.1277499588880594,0.016320051995900864,0.5021173927139908,-0.48579734071808994,-0.9674975369650323,0.5032013627198876,0.25321161144315185,15.515367935515858,3.9389551832327134,6.478493856990722,3.4203126970980144,1.8817898401501547,-0.007491912011700855,0.0,4.531811926193346,2.987658951349377,234.11488216130505,0.9364595286452202
strong_heterogeneous,99,200,0.02,logistic,map,0.8,0.5,1.6861639645077637,0.7945618199392211,0.48722158302553,-392.0280128724959,-384.63972393541576,-0.0,-1.5409141131033313,-392.0280128724959,-386.1806380485191,1,0,0.472,0.1903074474348837,0.28532919770237597,0.6622877554455547,0.7569473985069275,0.0814494739358101,0.06597894807605922,0.01479625003412366,57.14514571807307,0.3525872364369264,0.5173879235373395,0.7901462337753744,0.13008942312235108,0.016923258008306095,0.6483912790220188,-0.6314680210137127,-0.9738996211765344,0.5613573518596869,0.31512207648692037,18.620650724125074,4.3151652024140486,5.834414028119496,4.273936249811536,2.0942649032914584,0.022435137077573244,0.0,3.915096394822972,2.9687238753433127,236.17364323867923,0.9446945729547169
strong_heterogeneous,100,200,0.02,logistic,map,0.8,0.5,1.5601427992929493,0.8348295179037862,0.22453100001439452,-395.9631640260394,-386.9439160210171,-0.0,-1.417794045514003,-395.9631640260394,-388.36171006653115,1,0,0.48,0.26407231023006394,0.31828699421673323,0.6338266485260767,0.7130907339404018,0.08047043507250794,0.06758381755019882,0.007035958115011454,56.743324768268394,0.31952520546012025,0.5179346428287586,0.6855054944431308,0.128249760284425,0.016448001013012473,0.5062670076354587,-0.48981900662244626,-0.9675112129272782,0.4981696825771559,0.24817303263902424,15.088340062885916,3.884371257087293,6.113500139482687,4.060471044132534,2.0997739625368186,0.0289385240616549,0.0,3.741158893023683,2.738470344378127,240.48485484123316,0.9619394193649327
strong_heterogeneous,101,200,0.02,logistic,map,0.8,0.5,1.432490999130558,0.8148390000904414,0.26731662498787045,-403.30304475459445,-399.73433379714265,-0.0,-1.1557835001411192,-403.30304475459445,-400.8901172972838,1,0,0.444,0.2437771368802011,0.29354950890148507,0.5896699414828213,0.6700899742336716,0.09611321399003006,0.07912696918519228,0.02417745813727379,55.00835843704369,0.3290289568163102,0.5244120826349981,0.7371135757673841,0.13059454344532456,0.01705493477769276,0.4381698189988492,-0.42111488422115645,-0.9610768838057795,0.47082682748468846,0.2216779014792966,12.997874478490724,3.605256506615129,6.769005001176717,3.9882290398373694,2.163278871487788,0.03042292181884634,0.0,3.6282677214965298,2.951420635377141,238.1143131764623,0.9524572527058492
strong_heterogeneous,102,200,0.02,logistic,map,0.8,0.5,1.4415407353367244,0.6015665712206332,0.27291591721586883,-392.0594646114732,-386.8508169835851,-0.0,-0.7619004391902066,-392.0594646114732,-387.6127174227753,1,0,0.524,0.22062097361547486,0.2867278364032986,0.7406972289651654,0.7862647987620739,0.05978802893825018,0.047762062749565154,0.01279124990105629,52.9780561248503,0.3348094862699352,0.5295420541184204,0.7669939760505285,0.13252403793869125,0.017562620631575675,0.6482681249177152,-0.6307055042861396,-0.9729084001564864,0.5642593104583701,0.3183885694389553,18.12876199503663,4.257788392468163,7.997864073222634,3.9868721541031955,2.140451094116302,0.025303698207599135,0.0,4.67868649716159,3.348722345732198,227.0686759795175,0.9082747039180701
strong_heterogeneous,103,200,0.02,logistic,map,0.8,0.5,1.194889610348108,0.7186578734456683,0.34841845906339586,-382.3325292424471,-379.1115516703453,-0.0,-0.5851333895971729,-382.3325292424471,-379.69668505994247,1,0,0.512,0.18062015512663693,0.2866882317532131,0.7533914088093555,0.8534789043353079,0.07000912180895365,0.058460609816343406,0.0740672079846263,50.95080308458009,0.3481621543514734,0.5344836766107726,0.7903633444130403,0.13232125700666975,0.01750891505582515,0.49342991828046046,-0.4759210032246353,-0.9645159030550043,0.4943534214288812,0.24438530527844105,13.957764059009182,3.7360091085286693,8.157776563623877,3.9560798869931637,2.0867838841411275,0.026960477443692697,0.0,6.824955788540251,3.2968860602181653,222.7858747711069,0.8911434990844276
strong_heterogeneous,104,200,0.02,logistic,map,0.8,0.5,1.6280168048871,0.7534804062103736,0.3310691660735756,-375.2075488702444,-366.7681081062211,-0.0,-1.3459936331264497,-375.2075488702444,-368.1141017393476,1,0,0.52,0.22775073398843293,0.31589624598081395,0.7375996831881834,0.8050073139783764,0.06571435635149656,0.0527562423904853,0.07181241712532938,57.017875354197564,0.3427095792996923,0.5164629385990617,0.6808160988545322,0.13195156535603858,0.017411215599908922,0.4680073284671089,-0.45059611286719997,-0.9627971304275579,0.49191983636328745,0.24198512540768352,13.898232666129834,3.7280333509948425,7.165560027322565,3.734041513150548,2.046258923711672,0.07319287416526685,0.0,4.508738808732245,3.1698433559112695,231.54274298365235,0.9261709719346094
strong_heterogeneous,105,200,0.02,logistic,map,0.8,0.5,1.630526673989653,1.0477661470564674,0.34951420803554356,-403.64705136132625,-394.22679816802525,-0.0,-2.108651365902233,-403.64705136132625,-396.3354495339275,1,0,0.468,0.20359507256593665,0.27852794557801935,0.6867761746634458,0.7840946983180267,0.07312196250762272,0.05670687000133549,0.08510345802642405,59.11286122356608,0.31995309515073006,0.5045716779196652,0.7076330048760366,0.1300592366705932,0.01691540504333737,0.381214373689699,-0.36429896864636163,-0.9556275780484967,0.4360858990084463,0.19017091131400482,11.242468674370244,3.3529790745500105,7.3069998086285715,4.216257273867884,2.10179438589622,0.057958244569192074,0.0,4.903062238630802,3.0783503637408742,231.84699426148393,0.9273879770459357
strong_heterogeneous,106,200,0.02,logistic,map,0.8,0.5,1.77255948388006,0.637162659348611,0.44743420905433595,-378.77972288283047,-367.6564511144819,-0.0,-1.3833890542852305,-378.77972288283047,-369.0398401687671,1,0,0.496,0.19613285870144823,0.27716858522554166,0.7194727148932142,0.8098147955304251,0.096241582911866,0.07700035083672628,0.013401584001258016,58.93496504692567,0.33369540245218865,0.508856627462726,0.7612225098102906,0.1312315287886874,0.01722171414821609,0.7295127305523423,-0.7122910164041263,-0.9763928531649108,0.5986722405862085,0.3584084516485111,20.811427280927013,4.5619543269225105,7.5982553057446705,3.935353923478975,2.0159346367616457,0.048819621982404644,0.0,5.258032572980598,3.108673475720768,228.97026767882022,0.9158810707152809
strong_heterogeneous,107,200,0.02,logistic,map,0.8,0.5,1.8811227054044275,0.7910842088453828,0.8616764999460429,-371.8698155431147,-361.3590053049387,-0.0,-1.8830803122371806,-371.8698155431147,-363.24208561717586,1,0,0.544,0.19405370681960268,0.30750546096030806,0.780829465951157,0.845781853467345,0.07001388319528763,0.05652946637410449,0.07562145800329745,60.797597656914874,0.30885446368988323,0.5084496018497231,0.8213958922904917,0.1326785242038473,0.01760359078491089,0.4807414799550008,-0.4631378891700899,-0.9633824175385102,0.4989826039254607,0.24898363902023318,14.143912004228833,3.7608392685980125,7.54474462610183,3.7977560991643333,1.9247077332717968,0.013303810084211441,0.0,4.984426015160859,3.42377992616165,223.74853603177777,0.8949941441271111
strong_heterogeneous,108,200,0.02,logistic,map,0.8,0.5,1.8890722485411953,0.7139321799090332,0.9525930830277503,-398.6042062589012,-393.45318772033534,-0.0,-1.7302784800724031,-398.6042062589012,-395.18346620040774,1,0,0.516,0.2394658385886142,0.32215309410698306,0.7352959132803841,0.7966322404738824,0.09058320119443423,0.07544916010533383,0.08558166702277958,60.91928379391959,0.3445932950137713,0.4964471450993257,0.7041258861105947,0.13028137219830105,0.01697323594187225,0.9469186184406966,-0.9299453824988243,-0.9820752960060893,0.6677406554902193,0.4458775829945078,26.269450593952257,5.125373215089049,10.588351092526516,4.396066593416515,2.3512150219746912,0.02701908275235428,0.0,4.917200259914229,3.1121142709382505,229.87879182038319,0.9195151672815327
strong_heterogeneous,109,200,0.02,logistic,map,0.8,0.5,1.0563039249187998,0.873199133057118,0.7117102090269327,-393.32048971502445,-389.90916724898136,-0.0,-0.7762148458516696,-393.32048971502445,-390.685382094833,1,0,0.488,0.09425138944773086,0.17047721612943134,0.8163442446621983,0.8569235531546358,0.11433153534145993,0.09435571403950026,0.009749500080943108,43.41822412240241,0.37899230924024735,0.5548179080962052,0.8533528686219976,0.14179243180566195,0.02010509371736329,0.2272079806812773,-0.207102886963914,-0.9115123788474389,0.3471230309082346,0.12049439858691918,5.993227402011911,2.448106901671557,10.969027439316498,3.9613186967143434,2.2017198105836937,0.07881416821958237,0.0,6.989270575616063,4.012249232488891,201.10002304954193,0.8044000921981678
strong_heterogeneous,110,200,0.02,logistic,map,0.8,0.5,1.6440190487703616,0.6814271171067109,1.072161584161222,-381.28196745971854,-375.47174598469206,-0.0,-1.2293090187271087,-381.28196745971854,-376.7010550034192,1,0,0.508,0.20192020080262765,0.2732603295756926,0.7581246763027444,0.8409069709908624,0.07660013310778489,0.061438618306477684,0.01985070900991559,56.093956160620934,0.3470871590779964,0.5210192657648247,0.695641280160777,0.13396865376361705,0.017947600191235907,0.6396463155755976,-0.6216987153843617,-0.971941368606047,0.5662279096826843,0.32061404570362206,17.86389502147384,4.226570124991876,5.553931475649968,3.6736207414248065,1.9512487436796935,0.01466045551598451,0.0,5.083919259730271,3.3121620964695797,226.7400152058774,0.9069600608235096
strong_heterogeneous,111,200,0.02,logistic,map,0.8,0.5,1.8740053846471074,0.8728950462593513,0.3680432920809835,-391.6960332604468,-382.41703742854236,-0.0,-2.070116243915994,-391.6960332604468,-384.48715367245836,1,0,0.508,0.15264092544421246,0.2711011265976916,0.7537847838860209,0.8552134739812434,0.08885537779219488,0.06882134489709867,0.012619375018402934,59.747014317448354,0.31837398200032546,0.5104194754705689,0.8285583856183826,0.13200158144083401,0.017424417502881134,0.5051650338458776,-0.4877406163429965,-0.9655074751111986,0.5008318245670798,0.25083251649919014,14.395460649270765,3.794135033083399,8.17716111855082,4.712098794186161,2.276992446089781,0.01151833539969165,0.0,5.8130788571705425,3.3147290664005613,222.9064295719824,0.8916257182879296
strong_heterogeneous,112,200,0.02,logistic,map,0.8,0.5,1.2041829599467413,0.7084300302919995,0.412685208953917,-407.7715674850837,-404.1041196073785,-0.0,-0.5772971002475166,-407.7715674850837,-404.681416707626,1,0,0.504,0.1870152408471406,0.2982451579242588,0.7328093977278919,0.8350640810375155,0.05580229912919472,0.04596760264920319,0.1754328750539571,49.14950008107736,0.35457035900139694,0.5326641937285395,0.73174918740282,0.12967603748024592,0.016815874696578147,0.3268400147168189,-0.31002414002024076,-0.9485501348078577,0.41610149606268354,0.17314045502560343,10.296250308099387,3.208777073605985,7.243196104529495,4.262145668181624,2.23974742343851,0.04086368990463762,0.0,5.742214752327659,3.086276069088555,229.1823450539984,0.9167293802159936
strong_heterogeneous,113,200,0.02,logistic,map,0.8,0.5,1.1082179112960389,0.6818657563891928,0.6445248748641461,-398.2036618048355,-395.7393351447847,-0.0,-0.4048961683064104,-398.2036618048355,-396.14423131309115,1,0,0.524,0.18865620496005484,0.27320449482221865,0.7717696852201528,0.8614921732688522,0.07588654439635092,0.060818492609325314,0.015104540856555104,44.259492263826196,0.3956914533173221,0.5479152948084975,0.8211589960568598,0.13137384253707654,0.01725908650295658,0.33803422198562455,-0.32077513548266795,-0.9489427833620627,0.4233601752276664,0.17923383796880038,10.384897134509211,3.2225606486937077,6.128026692151052,3.542094866600192,2.055770151746484,0.050814128150094624,0.0,5.171179187821339,3.407152938881522,223.38662701159916,0.8935465080463967
strong_heterogeneous,114,200,0.02,logistic,map,0.8,0.5,1.722019125376795,0.85657820360968,0.41109537496231496,-370.46124660917803,-356.58099793018124,-0.0,-1.7550916147105435,-370.46124660917803,-358.33608954489176,1,0,0.54,0.29843476250861334,0.37453059308774966,0.6894416362548668,0.7660484537506945,0.09285946520718295,0.07421527452342587,0.01544291595928371,59.910709500690146,0.30580805882559037,0.503523689931324,0.7423392083839238,0.13009844581534954,0.01692560560356944,0.5576278467540239,-0.5407022411504544,-0.9696471298876228,0.5220398292853974,0.27252558336032684,16.101378570634655,4.012652311206972,5.990632844013199,3.8874976839408495,1.8837045588276256,0.04232929175183362,0.0,4.0853223345534015,2.8973875601564005,236.8926235646684,0.9475704942586737
strong_heterogeneous,115,200,0.02,logistic,map,0.8,0.5,1.9239576869670656,0.690483691129159,0.3157327501103282,-387.61519843336515,-376.50385061035087,-0.0,-1.7484898203357937,-387.61519843336515,-378.2523404306867,1,0,0.52,0.20866945030217923,0.29788468410633706,0.7553060467974708,0.8493485419810965,0.05366857040929142,0.04284084025276772,0.09351995820179582,60.58710378868211,0.34213907376853353,0.5007652364083255,0.869806921543047,0.13158296941350514,0.01731407783967543,0.6836007160410152,-0.6662866382013398,-0.9746722356583422,0.5735977474100155,0.32901437583384385,19.002708598196502,4.35920962998988,9.390912728474818,4.39352129218271,2.223924827270101,0.03552569930319056,0.0,5.086450995042012,3.261332001920583,225.5681340166753,0.9022725360667011
strong_heterogeneous,116,200,0.02,logistic,map,0.8,0.5,1.9087179038415427,0.8816808543567494,1.9677308339159936,-390.277455061709,-379.8121151405292,-0.0,-2.155804157190949,-390.277455061709,-381.9679192977202,1,0,0.484,0.16875223588636046,0.2709964899296384,0.7124322230810455,0.7967481728073902,0.09463106964412432,0.07620165188693635,0.012604041025042534,61.361545196664906,0.30423675304312503,0.5042844464862738,0.7856546497225575,0.1299298658755566,0.016881770046440127,0.5202163561481613,-0.5033345861017212,-0.9675485596580665,0.5150401302785806,0.2652663357973773,15.713182626445871,3.9639856995763583,7.575145171420527,4.385098297103118,2.2046993282269804,0.023673823146050283,0.0,4.893375426374616,3.0897623461170123,228.00554105845856,0.9120221642338342
strong_heterogeneous,117,200,0.02,logistic,map,0.8,0.5,1.389318494365172,0.7741510725318856,0.3890647499356419,-391.61893796902064,-384.31325735122846,-0.0,-0.9915286870089247,-391.61893796902064,-385.3047860382374,1,0,0.552,0.26510261396788115,0.3609053769508831,0.758567688433206,0.8132927021239115,0.07962079430511944,0.06414531655092919,0.10642016609199345,53.68785052174239,0.3203859823224791,0.5218867504061258,0.7617603678194443,0.129798207124568,0.016847574572752252,0.3944536875036042,-0.37760611293085194,-0.9572888399665466,0.4488671933820375,0.20148175729466747,11.95909573954496,3.4581925538559823,10.511815420074761,3.9777731003618033,2.1727013811589013,0.062492649201109585,0.0,5.05297835397912,3.118706740760803,229.12829140375305,0.9165131656150122
strong_heterogeneous,118,200,0.02,logistic,map,0.8,0.5,1.4914732013537508,0.5652155698663507,0.27931312494911253,-388.87359744658414,-384.52163701703876,-0.0,-0.8060896034733205,-388.87359744658414,-385.32772662051207,1,0,0.56,0.2936667218290561,0.3598838925208359,0.7311248218198831,0.7990656183419629,0.08836425419724062,0.0702403431269092,0.015143792144954205,52.592686867275035,0.36955720472910253,0.5254068032265563,0.7628503053197035,0.13071109540563144,0.01708539046214009,0.6632631008939558,-0.6461777104318157,-0.9742404025806469,0.5764709538980975,0.33231876068818256,19.450463331498064,4.41026794327715,7.080199210235421,4.097072877637717,2.094407528862933,0.007267759020733909,0.0,4.451918394012539,3.0898494377696863,231.89230912015185,0.9275692364806074
strong_heterogeneous,119,200,0.02,logistic,map,0.8,0.5,1.4916421388145076,0.705246459784473,0.29569791606627405,-384.2420681198995,-378.28215213428825,-0.0,-1.012899149119963,-384.2420681198995,-379.2950512834082,1,0,0.484,0.16350149388262672,0.23526841005773758,0.7456605739435699,0.8343735600279106,0.04647192856466349,0.0361143971589019,0.010082458145916462,54.922221636997456,0.34183829697559687,0.5245230256528475,0.8156310430940945,0.13297710484899103,0.017682910414019554,0.5821810410669543,-0.5644981306529347,-0.9696264406315733,0.5380552076252634,0.28950340645266526,16.371931976940747,4.046224410106383,7.274378292945541,4.426707835872318,2.1573396902372197,0.004638537196043082,0.0,5.297002031019691,3.55310695798225,221.29926510835693,0.8851970604334277
strong_heterogeneous,120,200,0.02,logistic,map,0.8,0.5,1.0733180848889399,0.7292013464804092,0.45472941594198346,-407.40083976303083,-404.55843596254704,-0.0,-0.4575262115550224,-407.40083976303083,-405.01596217410207,1,0,0.452,0.1906386920162099,0.23206718746967273,0.7011402818055495,0.7944680749742632,0.06776992211160783,0.054605959943095216,0.012818166986107826,44.41838159271468,0.3447224792753064,0.5513097116264041,0.806928918142391,0.13249707330394028,0.017555474434109722,0.29850267493972626,-0.28094720050561656,-0.9411882173663787,0.39470689284050336,0.15579353125580458,8.874356078529143,2.9789857466139615,8.161885842539759,4.102428440617045,2.232761510502911,0.05391870487897738,0.0,4.865424190790699,3.3953701058650725,225.56241390328734,0.9022496556131493
strong_heterogeneous,121,200,0.02,logistic,map,0.8,0.5,1.466680426887464,0.7846228986740322,0.3009924578946084,-376.5755177625377,-368.902158244726,-0.0,-1.140895896284983,-376.5755177625377,-370.043054141011,1,0,0.504,0.1097408535054632,0.22128048949904594,0.7702001079139482,0.8950506496286406,0.09868680074786325,0.08091935169425007,0.09681912488304079,55.73331413406985,0.3633132534808919,0.5205719174774484,0.7356901676079497,0.13448106145149163,0.018085155889119867,0.4872400075095176,-0.4691548516203978,-0.9628824488745076,0.4958205514370634,0.2458380192273536,13.59335914683772,3.6869172959042245,8.56434029990626,4.209342867196555,2.1042279244179194,0.029034328191487973,0.0,9.528405811579933,3.429777702717107,208.4253053525598,0.8337012214102392
strong_heterogeneous,122,200,0.02,logistic,map,0.8,0.5,1.3359671873269423,0.7401507463866471,0.37927291612140834,-400.60459477329965,-396.13147613785793,-0.0,-0.8336392649410258,-400.60459477329965,-396.965115402799,1,0,0.476,0.14116598936750538,0.1996013899215531,0.7632959991182533,0.8422732187884314,0.061229910685759406,0.04845226788758893,0.010087624890729785,53.28295974184027,0.34415199830106497,0.5249780864116044,0.8053011509544594,0.1351804081166271,0.01827374273857786,0.4319805039174092,-0.4137067611788314,-0.9576977604941365,0.46725373692153477,0.21832605466713884,11.947528089373217,3.4565196497883846,8.527252090394025,4.296725814358896,2.255762062092679,0.02465953639442256,0.0,7.0838592530715285,3.7185889715700413,212.86838136428761,0.8514735254571505
strong_heterogeneous,123,200,0.02,logistic,map,0.8,0.5,1.6082456484636483,0.8505129905554367,0.4097014998551458,-386.2980138841623,-375.7547730397023,-0.0,-1.5396247994118495,-386.2980138841623,-377.29439783911414,1,0,0.448,0.2694947186581924,0.3190315007743275,0.5910307479465299,0.6364834253624175,0.1009162413074885,0.08309140777399093,0.0074491670820862055,56.5439446258848,0.35847919913195625,0.5157864007704549,0.8499518393786617,0.12899656070452484,0.01664011267359616,0.46408717057385124,-0.4474470579002551,-0.9641444243049848,0.4838884194093525,0.23414800243848144,14.071299097031822,3.7511730294711576,6.100675894077389,3.9026873776962323,1.996695989098907,0.051319954840027916,0.0,3.6230031068147857,2.6904433038830002,240.23392442318277,0.9609356976927311
strong_heterogeneous,124,200,0.02,logistic,map,0.8,0.5,1.5172662891494537,0.8894824043785774,0.38145804195664823,-384.4649685101235,-377.12126383236074,-0.0,-1.4829625352000821,-384.4649685101235,-378.60422636756084,1,0,0.528,0.24103056293841954,0.31375209120213604,0.7097970122779668,0.7656809619268883,0.05858795683307442,0.04746807395889681,0.019808457931503654,55.54976686990453,0.3574877378774339,0.5233891739055769,0.8590656715051332,0.12994757247907093,0.016886371593203393,0.3971682346649855,-0.38028186307178213,-0.95748307613914,0.4557900261929622,0.20774454797698116,12.302497717188482,3.5074916560397518,6.702253903109414,3.7647012096511436,1.9911053454835494,0.043817779976168064,0.0,4.263430679430921,2.9824547676687456,233.65486115871408,0.9346194446348564
strong_heterogeneous,125,200,0.02,logistic,map,0.8,0.5,1.4684295346903247,0.5682986406903041,0.49181754095479846,-382.61108635026085,-376.0996457584497,-0.0,-0.7705045032083514,-382.61108635026085,-376.87015026165807,1,0,0.492,0.13400128618941207,0.22968841131343787,0.7356442138208136,0.8282726460184452,0.06893899193526519,0.05326248134429548,0.015828875126317143,53.38315608125703,0.37409993507776623,0.5252899179194632,0.7982715291509493,0.13291091866388277,0.017665312300077264,0.651285402683317,-0.6336200903832397,-0.9728762348621731,0.5695620790312259,0.3244009618703724,18.363726401200022,4.2852918688462776,8.65700844214508,3.7883642313436083,2.1388906952412094,0.05543504470870875,0.0,5.3518281501445335,3.2542871026159497,220.68684654813777,0.8827473861925511
strong_heterogeneous,126,200,0.02,logistic,map,0.8,0.5,1.1197876946061127,0.7046416976705691,0.44927362515591085,-394.74073358496804,-393.01690723035,-0.0,-0.46158167368579683,-394.74073358496804,-393.47848890403577,1,0,0.488,0.22413906034808748,0.2874056287513754,0.7140962124432424,0.7502672280571853,0.08944429219260784,0.07462678459636268,0.015661332989111543,47.516860498509395,0.360102631605377,0.5446567936971503,0.7918246148515825,0.12996332045971318,0.016890464664914104,0.3377584780274061,-0.320868013362492,-0.9499924775728543,0.4195718534846888,0.17604054023657717,10.422480596537953,3.228386686340091,6.991104330093336,4.0924146565773984,2.132558904541421,0.039530267548076765,0.0,4.004280224098845,3.1011328772889035,233.05451708242273,0.9322180683296909
strong_heterogeneous,127,200,0.02,logistic,map,0.8,0.5,1.0830105815572024,0.8731781461922289,0.3669056249782443,-384.55283931768804,-381.4416186089728,-0.0,-0.8051653763269808,-384.55283931768804,-382.24678398529977,1,0,0.456,0.17302931833177393,0.27250753085988966,0.6658368181830275,0.7736092327996509,0.11549813170830575,0.08945766011390237,0.07440249994397163,46.812701271621755,0.34882375601117777,0.5387751369872962,0.8379134957956549,0.12978838785203722,0.01684502562123084,0.20324563586709482,-0.186400610245864,-0.9171198655785848,0.32807805336352974,0.10763520909880309,6.3897325845051665,2.527792037432108,7.301842901515689,4.295126620847933,2.1531003922098395,0.05716517430774266,0.0,4.163919345129558,3.1494214953208495,231.30280333962008,0.9252112133584803
strong_heterogeneous,128,200,0.02,logistic,map,0.8,0.5,1.937595621020656,0.7547038890004886,0.37424224987626076,-378.64431654913506,-367.57800678187397,-0.0,-1.9040262292176608,-378.64431654913506,-369.48203301109163,1,0,0.472,0.22169957810905752,0.28846546388671546,0.6633918304175177,0.7341858479202326,0.07200886749246865,0.058417364242542645,0.0346237919293344,59.56044096089019,0.3236689628215954,0.5077000175323748,0.7232654804590997,0.12896691957264983,0.01663246634405833,0.5801506441540958,-0.5635181778100374,-0.9713307801832923,0.5351170614933444,0.28635026950127174,17.21634444211971,4.149258300241105,6.57373241571496,3.797363442326703,2.025734709801112,0.023766233387145,0.0,4.475669003444781,2.9961534211567766,234.53981614904868,0.9381592645961947
strong_heterogeneous,129,200,0.02,logistic,map,0.8,0.5,1.4381992270563866,0.9114403025706926,0.2855299999937415,-390.9288356880276,-383.55081850544053,-0.0,-1.4090509724854168,-390.9288356880276,-384.95986947792596,1,0,0.452,0.12898274916987468,0.20343216966631364,0.7255296792856213,0.8467382431447784,0.09091296951147755,0.07323032247693757,0.014300124952569604,53.03023898270426,0.3612252049161797,0.5276322695242693,0.8093376331596445,0.136209789801597,0.01855310683779524,0.4134143162755617,-0.3948612094377664,-0.9551222439393495,0.45893015854366237,0.21061689042091108,11.35210896278867,3.36928908863408,7.0038839590434305,3.861858262701545,2.0862752248797283,0.026842974746902157,0.0,6.77260554386127,3.5325127214312606,216.82937143599437,0.8673174857439775
strong_heterogeneous,130,200,0.02,logistic,map,0.8,0.5,1.1644124125833697,0.7477649398585929,0.2953080418519676,-407.6159104152068,-404.90165395940005,-0.0,-0.6057717080931806,-407.6159104152068,-405.50742566749324,1,0,0.536,0.19849074866807012,0.29067471736224476,0.7662151280711578,0.8241497441723487,0.06067506948343677,0.048599368237259584,0.013862041058018804,47.241458224654764,0.3514624501800959,0.5400692493350401,0.8254104515871603,0.1318519210458211,0.017384929083473444,0.3655680158663316,-0.34818308678285814,-0.9524440642262583,0.4375326350123375,0.19143480670083934,11.011537969563658,3.318363748832195,6.282321207125295,4.06152037016658,2.1210676786404825,0.052235101570601926,0.0,4.50482291884849,3.3340561387000283,227.79406288627266,0.9111762515450906
strong_heterogeneous,131,200,0.02,logistic,map,0.8,0.5,1.594180332565583,0.6848600549915179,0.32759879203513265,-400.70517883580635,-394.4091846688881,-0.0,-1.1487838824959926,-400.70517883580635,-395.5579685513841,1,0,0.512,0.17477381211903978,0.2799178413761024,0.7413825005998832,0.798618002616913,0.06578914937821344,0.05134764414405891,0.013705624965950847,56.61451347162801,0.33189934982310604,0.5215329977454075,0.8257799886974437,0.13153533787330915,0.017301545109445593,0.6957795507284226,-0.678478005618977,-0.975133582050044,0.5777094079921834,0.33374816008267905,19.290078312166052,4.392047166432307,8.71520599553496,3.8595909833193915,2.1851251581055666,-0.0037629936362638004,0.0,4.965687166652288,3.319870991503959,227.8627888819885,0.9114511555279541
strong_heterogeneous,132,200,0.02,logistic,map,0.8,0.5,1.3469558725241904,0.7749878129797539,0.3323206249624491,-389.3272446900721,-383.0680270786311,-0.0,-0.9269697974572134,-389.3272446900721,-383.9949968760883,1,0,0.508,0.19539889818048828,0.2929720802379512,0.7168371621426812,0.8423778969845579,0.08698790729003127,0.06887251382397899,0.008232499938458204,53.60314180803673,0.3475576854091739,0.5276320934763781,0.7830441158029025,0.13236180136302522,0.017519646460064944,0.6321189374895422,-0.6145992910294772,-0.9722842562989108,0.5529365132314218,0.30573878766452234,17.451196196306633,4.177462889877854,8.155935530145634,3.355627901019129,1.9660087273262417,0.039530890592702116,0.0,4.70648760342436,3.216998655657475,228.63853200489766,0.9145541280195906
strong_heterogeneous,133,200,0.02,logistic,map,0.8,0.5,1.5730430851976978,0.896874977130216,0.4066308750770986,-380.81090001248486,-372.0082245152394,-0.0,-1.5972052517053044,-380.81090001248486,-373.6054297669447,1,0,0.488,0.16387474921716833,0.2406384494874515,0.7557538204803718,0.8116284689898121,0.06619713663471767,0.05105204639053243,0.011443499941378832,56.18513426802552,0.3259762702112402,0.5162192812477053,0.8642637745006899,0.13339221847866425,0.017793483950659696,0.3842138620417702,-0.3664203780911105,-0.9536885945340378,0.44654540102191415,0.19940279517382212,11.206506591219267,3.347612072988635,10.426877246674458,3.782253651241423,2.1013905635610075,0.023943617998081593,0.0,5.512048938726028,3.5386206294566094,220.53364575496255,0.8821345830198501
